,activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
517,False,,,True,False,False,False,True,False,False,False,False,False,0XD,List Email Recipient Source,List Email Recipient Sources,False,False,False,ListEmailRecipientSource,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListEmailRecipientSource/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListEmailRecipientSource/describe'), ('sobject', '/services/data/v57.0/sobjects/ListEmailRecipientSource')])"
518,False,Share,ListEmail,True,False,False,False,True,False,False,False,False,False,,List Email Share,List Email Share,False,False,False,ListEmailShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListEmailShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListEmailShare/describe'), ('sobject', '/services/data/v57.0/sobjects/ListEmailShare')])"
519,False,,,False,False,False,False,False,False,False,False,False,False,00B,List View,List Views,False,False,True,ListView,True,False,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListView/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListView/describe'), ('sobject', '/services/data/v57.0/sobjects/ListView')])"
520,False,,,True,False,False,False,True,False,False,False,False,False,0Dd,List View Chart,List View Charts,False,False,False,ListViewChart,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListViewChart/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListViewChart/describe'), ('sobject', '/services/data/v57.0/sobjects/ListViewChart')])"
521,False,,,False,False,False,False,False,False,False,False,False,False,0De,List View Chart Instance,List View Chart Instances,False,False,False,ListViewChartInstance,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListViewChartInstance/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListViewChartInstance/describe'), ('sobject', '/services/data/v57.0/sobjects/ListViewChartInstance')])"
522,False,,,False,False,False,False,False,False,False,False,False,False,0X8,List View Event,List View Events,False,False,False,ListViewEvent,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListViewEvent/{ID}'), ('describe', '/services/data/v57.0/sobjects/ListViewEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/ListViewEvent')])"
523,False,,,False,False,False,False,False,False,False,False,False,False,0XG,List View Event Stream,List View Event Streams,False,False,False,ListViewEventStream,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ListViewEventStream/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/ListViewEventStream/eventSchema'), ('describe', '/services/data/v57.0/sobjects/ListViewEventStream/describe'), ('sobject', '/services/data/v57.0/sobjects/ListViewEventStream')])"
524,False,,,True,False,False,False,True,False,False,False,False,False,131,Location,Locations,True,False,True,Location,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Location/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Location/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Location/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Location/describe'), ('quickActions', '/services/data/v57.0/sobjects/Location/quickActions'), ('layouts', '/services/data/v57.0/sobjects/Location/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Location')])"
525,False,ChangeEvent,Location,False,False,False,False,False,False,False,False,False,False,,Location Change Event,Location Change Event,False,False,False,LocationChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LocationChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/LocationChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/LocationChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/LocationChangeEvent')])"
526,False,Feed,Location,False,False,False,False,True,False,False,False,False,False,,Location Feed,Location Feed,False,False,False,LocationFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LocationFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/LocationFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/LocationFeed')])"
527,False,,,True,False,False,False,True,False,False,False,False,False,0gh,Location Group,Location Groups,True,False,True,LocationGroup,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/LocationGroup/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/LocationGroup/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/LocationGroup/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/LocationGroup/describe'), ('quickActions', '/services/data/v57.0/sobjects/LocationGroup/quickActions'), ('layouts', '/services/data/v57.0/sobjects/LocationGroup/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/LocationGroup')])"
528,False,,,True,False,False,False,True,False,False,False,False,False,0gx,Location Group Assignment,Location Group Assignments,True,False,True,LocationGroupAssignment,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/LocationGroupAssignment/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/LocationGroupAssignment/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/LocationGroupAssignment/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/LocationGroupAssignment/describe'), ('layouts', '/services/data/v57.0/sobjects/LocationGroupAssignment/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/LocationGroupAssignment')])"
529,False,Feed,LocationGroup,False,False,False,False,True,False,False,False,False,False,,Location Group Feed,Location Group Feed,False,False,False,LocationGroupFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LocationGroupFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/LocationGroupFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/LocationGroupFeed')])"
530,False,History,LocationGroup,False,False,False,False,False,False,False,False,False,False,,Location Group History,Location Group History,False,False,False,LocationGroupHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LocationGroupHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/LocationGroupHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/LocationGroupHistory')])"
531,False,Share,LocationGroup,True,False,False,False,True,False,False,False,False,False,,Location Group Share,Location Group Share,False,False,False,LocationGroupShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LocationGroupShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/LocationGroupShare/describe'), ('sobject', '/services/data/v57.0/sobjects/LocationGroupShare')])"
532,False,History,Location,False,False,False,False,False,False,False,False,False,False,,Location History,Location History,False,False,False,LocationHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LocationHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/LocationHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/LocationHistory')])"
533,False,Share,Location,True,False,False,False,True,False,False,False,False,False,,Location Share,Location Share,False,False,False,LocationShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LocationShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/LocationShare/describe'), ('sobject', '/services/data/v57.0/sobjects/LocationShare')])"
534,False,,,False,False,False,False,False,False,False,False,False,False,0VX,LoginAs Event,LoginAs Events,False,False,False,LoginAsEvent,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LoginAsEvent/{ID}'), ('describe', '/services/data/v57.0/sobjects/LoginAsEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/LoginAsEvent')])"
535,False,,,False,False,False,False,False,False,False,False,False,False,0VY,LoginAs Event Stream,LoginAs Event Streams,False,False,False,LoginAsEventStream,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LoginAsEventStream/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/LoginAsEventStream/eventSchema'), ('describe', '/services/data/v57.0/sobjects/LoginAsEventStream/describe'), ('sobject', '/services/data/v57.0/sobjects/LoginAsEventStream')])"
536,False,,,False,False,False,False,False,False,False,False,False,False,1HB,Login Event,Login Events,False,False,False,LoginEvent,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LoginEvent/{ID}'), ('describe', '/services/data/v57.0/sobjects/LoginEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/LoginEvent')])"
537,False,,,False,False,False,False,False,False,False,False,False,False,0Ll,Login Event Stream,Login Event Streams,False,False,False,LoginEventStream,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LoginEventStream/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/LoginEventStream/eventSchema'), ('describe', '/services/data/v57.0/sobjects/LoginEventStream/describe'), ('sobject', '/services/data/v57.0/sobjects/LoginEventStream')])"
538,False,,,False,False,False,False,False,False,False,False,False,False,04F,Login Geo Data,Login Geo Data,False,False,False,LoginGeo,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LoginGeo/{ID}'), ('describe', '/services/data/v57.0/sobjects/LoginGeo/describe'), ('sobject', '/services/data/v57.0/sobjects/LoginGeo')])"
539,False,,,False,False,False,False,False,False,False,False,False,False,0Ya,Login History,Login History,False,False,False,LoginHistory,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LoginHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/LoginHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/LoginHistory')])"
540,False,,,False,False,False,False,True,False,False,False,False,False,710,Login IP,Login IP,False,False,False,LoginIp,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LoginIp/{ID}'), ('describe', '/services/data/v57.0/sobjects/LoginIp/describe'), ('sobject', '/services/data/v57.0/sobjects/LoginIp')])"
541,False,,,False,False,False,False,False,False,False,False,False,False,06M,Logout Event,Logout Events,False,False,False,LogoutEvent,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LogoutEvent/{ID}'), ('describe', '/services/data/v57.0/sobjects/LogoutEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/LogoutEvent')])"
542,False,,,False,False,False,False,False,False,False,False,False,False,0PH,Logout Event Stream,Logout Event Streams,False,False,False,LogoutEventStream,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LogoutEventStream/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/LogoutEventStream/eventSchema'), ('describe', '/services/data/v57.0/sobjects/LogoutEventStream/describe'), ('sobject', '/services/data/v57.0/sobjects/LogoutEventStream')])"
543,False,,,False,False,False,False,False,False,False,False,False,False,,Lookups from Activity,Lookups from Activities,False,False,False,LookedUpFromActivity,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/LookedUpFromActivity/{ID}'), ('describe', '/services/data/v57.0/sobjects/LookedUpFromActivity/describe'), ('sobject', '/services/data/v57.0/sobjects/LookedUpFromActivity')])"
544,False,,,False,False,False,False,False,False,False,False,False,False,873,ML Model,ML Models,False,False,False,MLModel,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MLModel/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/MLModel/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/MLModel/describe'), ('sobject', '/services/data/v57.0/sobjects/MLModel')])"
545,False,,,False,False,False,False,False,False,False,False,False,False,876,ML Model Factor,ML Model Factors,False,False,False,MLModelFactor,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MLModelFactor/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/MLModelFactor/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/MLModelFactor/describe'), ('sobject', '/services/data/v57.0/sobjects/MLModelFactor')])"
546,False,,,False,False,False,False,False,False,False,False,False,False,877,ML Model Factor Component,ML Model Factor Components,False,False,False,MLModelFactorComponent,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MLModelFactorComponent/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/MLModelFactorComponent/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/MLModelFactorComponent/describe'), ('sobject', '/services/data/v57.0/sobjects/MLModelFactorComponent')])"
547,False,,,False,False,False,False,False,False,False,False,False,False,874,ML Model Metric,ML Model Metrics,False,False,False,MLModelMetric,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MLModelMetric/{ID}'), ('describe', '/services/data/v57.0/sobjects/MLModelMetric/describe'), ('sobject', '/services/data/v57.0/sobjects/MLModelMetric')])"
548,False,,,False,False,False,False,False,False,False,False,False,False,6gt,ML Prediction Definition,ML Prediction Definitions,False,False,False,MLPredictionDefinition,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MLPredictionDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/MLPredictionDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/MLPredictionDefinition')])"
549,False,,,False,False,False,False,False,False,False,False,False,False,7gh,ML Recommendation Definition,ML Recommendation Definitions,False,False,False,MLRecommendationDefinition,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MLRecommendationDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/MLRecommendationDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/MLRecommendationDefinition')])"
550,False,,,True,False,False,False,True,False,False,False,False,False,0JZ,Macro,Macros,True,False,True,Macro,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Macro/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Macro/{ID}'), ('describe', '/services/data/v57.0/sobjects/Macro/describe'), ('layouts', '/services/data/v57.0/sobjects/Macro/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Macro')])"
551,False,ChangeEvent,Macro,False,False,False,False,False,False,False,False,False,False,,Macro Change Event,Macro Change Event,False,False,False,MacroChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MacroChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/MacroChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/MacroChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/MacroChangeEvent')])"
552,False,History,Macro,False,False,False,False,False,False,False,False,False,False,,Macro History,Macro History,False,False,False,MacroHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MacroHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/MacroHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/MacroHistory')])"
553,False,,,True,False,False,False,True,False,False,False,False,False,0Ji,Macro Instruction,Macro Instructions,False,False,False,MacroInstruction,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MacroInstruction/{ID}'), ('describe', '/services/data/v57.0/sobjects/MacroInstruction/describe'), ('sobject', '/services/data/v57.0/sobjects/MacroInstruction')])"
554,False,ChangeEvent,MacroInstruction,False,False,False,False,False,False,False,False,False,False,,Macro Instruction Change Event,Macro Instruction Change Event,False,False,False,MacroInstructionChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MacroInstructionChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/MacroInstructionChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/MacroInstructionChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/MacroInstructionChangeEvent')])"
555,False,Share,Macro,True,False,False,False,True,False,False,False,False,False,,Macro Share,Macro Share,False,False,False,MacroShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MacroShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/MacroShare/describe'), ('sobject', '/services/data/v57.0/sobjects/MacroShare')])"
556,False,,,False,False,False,False,True,False,False,False,False,False,5ML,Macro Usage,Macro Usages,False,False,False,MacroUsage,True,True,True,False,True,True,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MacroUsage/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/MacroUsage/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/MacroUsage/describe'), ('sobject', '/services/data/v57.0/sobjects/MacroUsage')])"
557,False,Share,MacroUsage,True,False,False,False,True,False,False,False,False,False,,Macro Usage Share,Macro Usage Share,False,False,False,MacroUsageShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MacroUsageShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/MacroUsageShare/describe'), ('sobject', '/services/data/v57.0/sobjects/MacroUsageShare')])"
558,False,,,True,False,False,False,True,False,False,False,False,False,01H,Mail Merge Template,Mail Merge Template,False,False,False,MailmergeTemplate,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/MailmergeTemplate/{ID}'), ('describe', '/services/data/v57.0/sobjects/MailmergeTemplate/describe'), ('sobject', '/services/data/v57.0/sobjects/MailmergeTemplate')])"
559,False,,,False,False,False,False,False,False,False,False,False,False,20Y,Managed Content,Managed Contents,True,False,False,ManagedContent,True,True,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ManagedContent/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ManagedContent/{ID}'), ('describe', '/services/data/v57.0/sobjects/ManagedContent/describe'), ('layouts', '/services/data/v57.0/sobjects/ManagedContent/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ManagedContent')])"
560,False,,,False,False,False,False,False,False,False,False,False,False,0ap,Managed Content Channel,Managed Content Channels,False,False,False,ManagedContentChannel,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ManagedContentChannel/{ID}'), ('describe', '/services/data/v57.0/sobjects/ManagedContentChannel/describe'), ('sobject', '/services/data/v57.0/sobjects/ManagedContentChannel')])"
